time,lineRef,directionRef,dateFrameRef,longitude,latitude,operatorRef,bearing,delay,vehicleRef,journeyPatternRef,originShortName,destinationShortName,originAimedDepartureTime,speed,timeAPI,timeStorage
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238295
2015-03-25T01:04:55.014+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,10,Paunu_143,1L,7035,4600,0100,0.0,1427238295,1427238295
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238295
2015-03-25T01:04:56.014+02:00,3,1,2015-03-24,23.7616983,61.4976045,TKL,352.0,273,TKL_282,3,3615,0015,0040,0.0,1427238296,1427238296
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238296
2015-03-25T01:04:56.014+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,9,Paunu_143,1L,7035,4600,0100,0.0,1427238296,1427238296
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238296
2015-03-25T01:04:57.024+02:00,3,1,2015-03-24,23.7616878,61.4976167,TKL,355.0,272,TKL_282,3,3615,0015,0040,10.8,1427238297,1427238297
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238297
2015-03-25T01:04:57.024+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,8,Paunu_143,1L,7035,4600,0100,0.0,1427238297,1427238297
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238297
2015-03-25T01:04:58.014+02:00,3,1,2015-03-24,23.7616855,61.4976482,TKL,3.0,271,TKL_282,3,3615,0015,0040,14.4,1427238298,1427238298
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238298
2015-03-25T01:04:58.014+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,7,Paunu_143,1L,7035,4600,0100,0.0,1427238298,1427238298
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238298
2015-03-25T01:04:59.015+02:00,3,1,2015-03-24,23.7616993,61.4976873,TKL,14.0,269,TKL_282,3,3615,0015,0040,14.4,1427238299,1427238299
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238299
2015-03-25T01:04:59.015+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,5,Paunu_143,1L,7035,4600,0100,0.0,1427238299,1427238299
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238299
2015-03-25T01:05:00.010+02:00,3,1,2015-03-24,23.7617312,61.4977188,TKL,34.0,269,TKL_282,3,3615,0015,0040,14.4,1427238300,1427238300
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238300
2015-03-25T01:05:00.010+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,5,Paunu_143,1L,7035,4600,0100,0.0,1427238300,1427238300
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238300
2015-03-25T01:05:01.010+02:00,3,1,2015-03-24,23.7617802,61.4977462,TKL,45.0,268,TKL_282,3,3615,0015,0040,14.4,1427238301,1427238301
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238301
2015-03-25T01:05:01.010+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,4,Paunu_143,1L,7035,4600,0100,0.0,1427238301,1427238301
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238301
2015-03-25T01:05:02.010+02:00,3,1,2015-03-24,23.7618475,61.4977673,TKL,62.0,264,TKL_282,3,3615,0015,0040,14.4,1427238302,1427238302
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238302
2015-03-25T01:05:02.010+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,3,Paunu_143,1L,7035,4600,0100,0.0,1427238302,1427238302
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238302
2015-03-25T01:05:03.010+02:00,3,1,2015-03-24,23.7619395,61.4977785,TKL,71.0,261,TKL_282,3,3615,0015,0040,18.0,1427238303,1427238303
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238303
2015-03-25T01:05:03.010+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,2,Paunu_143,1L,7035,4600,0100,0.0,1427238303,1427238303
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238303
2015-03-25T01:05:04.011+02:00,3,1,2015-03-24,23.7620340,61.4977807,TKL,84.0,257,TKL_282,3,3615,0015,0040,18.0,1427238304,1427238304
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238304
2015-03-25T01:05:04.011+02:00,1,2,2015-03-24,23.6388792,61.4487518,Paunu,0.0,1,Paunu_143,1L,7035,4600,0100,0.0,1427238304,1427238304
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238304
2015-03-25T01:05:05.011+02:00,3,1,2015-03-24,23.7621460,61.4977787,TKL,88.0,253,TKL_282,3,3615,0015,0040,18.0,1427238305,1427238305
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238305
2015-03-25T01:05:05.011+02:00,1,2,2015-03-24,23.6388792,61.4487620,Paunu,11.0,0,Paunu_143,1L,7035,4600,0100,7.2,1427238305,1427238305
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238305
2015-03-25T01:05:06.011+02:00,3,1,2015-03-24,23.7622612,61.4977810,TKL,85.0,249,TKL_282,3,3615,0015,0040,21.6,1427238306,1427238306
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238306
2015-03-25T01:05:06.011+02:00,1,2,2015-03-24,23.6388888,61.4487885,Paunu,10.0,0,Paunu_143,1L,7035,4600,0100,10.8,1427238306,1427238306
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238306
2015-03-25T01:05:07.011+02:00,3,1,2015-03-24,23.7623827,61.4977893,TKL,82.0,244,TKL_282,3,3615,0015,0040,25.2,1427238307,1427238307
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238307
2015-03-25T01:05:07.011+02:00,1,2,2015-03-24,23.6389025,61.4488198,Paunu,12.0,0,Paunu_143,1L,7035,4600,0100,14.4,1427238307,1427238307
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238307
2015-03-25T01:05:08.011+02:00,3,1,2015-03-24,23.7625130,61.4977982,TKL,81.0,240,TKL_282,3,3615,0015,0040,25.2,1427238308,1427238308
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238308
2015-03-25T01:05:08.011+02:00,1,2,2015-03-24,23.6389203,61.4488568,Paunu,13.0,0,Paunu_143,1L,7035,4600,0100,14.4,1427238308,1427238308
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238308
2015-03-25T01:05:09.012+02:00,3,1,2015-03-24,23.7626537,61.4978100,TKL,80.0,235,TKL_282,3,3615,0015,0040,28.8,1427238309,1427238309
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238309
2015-03-25T01:05:09.012+02:00,1,2,2015-03-24,23.6389422,61.4488985,Paunu,15.0,6,Paunu_143,1L,7035,4600,0100,18.0,1427238309,1427238309
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238309
2015-03-25T01:05:11.012+02:00,3,1,2015-03-24,23.7629607,61.4978338,TKL,81.0,224,TKL_282,3,3615,0015,0040,28.8,1427238311,1427238310
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238310
2015-03-25T01:05:11.012+02:00,1,2,2015-03-24,23.6390042,61.4489932,Paunu,19.0,7,Paunu_143,1L,7035,4600,0100,21.6,1427238311,1427238310
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238310
2015-03-25T01:05:12.012+02:00,3,1,2015-03-24,23.7631243,61.4978448,TKL,82.0,219,TKL_282,3,3615,0015,0040,32.4,1427238312,1427238311
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238311
2015-03-25T01:05:12.012+02:00,1,2,2015-03-24,23.6390428,61.4490460,Paunu,20.0,8,Paunu_143,1L,7035,4600,0100,21.6,1427238312,1427238311
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238311
2015-03-25T01:05:13.012+02:00,3,1,2015-03-24,23.7632922,61.4978563,TKL,81.0,213,TKL_282,3,3615,0015,0040,32.4,1427238313,1427238312
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238312
2015-03-25T01:05:13.012+02:00,1,2,2015-03-24,23.6390867,61.4491023,Paunu,21.0,8,Paunu_143,1L,7035,4600,0100,25.2,1427238313,1427238312
2015-03-25T01:04:44.012+02:00,17,1,2015-03-24,23.6208202,61.4956060,LL,59.0,280,,17,4065,1592,0015,54.0,1427238284,1427238312
2015-03-25T01:05:14.013+02:00,3,1,2015-03-24,23.7634607,61.4978670,TKL,82.0,206,TKL_282,3,3615,0015,0040,32.4,1427238314,1427238313
2015-03-25T01:04:45.012+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,882,,9,4045,0007,0035,0.0,1427238285,1427238313
2015-03-25T01:05:14.013+02:00,1,2,2015-03-24,23.6391370,61.4491623,Paunu,22.0,9,Paunu_143,1L,7035,4600,0100,25.2,1427238314,1427238313
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238313
2015-03-25T01:05:15.013+02:00,3,1,2015-03-24,23.7636255,61.4978770,TKL,82.0,201,TKL_282,3,3615,0015,0040,32.4,1427238315,1427238314
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238314
2015-03-25T01:05:15.013+02:00,1,2,2015-03-24,23.6391925,61.4492272,Paunu,22.0,9,Paunu_143,1L,7035,4600,0100,28.8,1427238315,1427238314
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238314
2015-03-25T01:05:16.013+02:00,3,1,2015-03-24,23.7637803,61.4978875,TKL,82.0,196,TKL_282,3,3615,0015,0040,28.8,1427238316,1427238315
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238315
2015-03-25T01:05:16.013+02:00,1,2,2015-03-24,23.6392512,61.4492968,Paunu,22.0,10,Paunu_143,1L,7035,4600,0100,28.8,1427238316,1427238315
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238315
2015-03-25T01:05:17.013+02:00,3,1,2015-03-24,23.7639245,61.4978985,TKL,82.0,191,TKL_282,3,3615,0015,0040,28.8,1427238317,1427238317
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238317
2015-03-25T01:05:17.013+02:00,1,2,2015-03-24,23.6393090,61.4493703,Paunu,20.0,10,Paunu_143,1L,7035,4600,0100,32.4,1427238317,1427238317
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238317
2015-03-25T01:05:18.013+02:00,3,1,2015-03-24,23.7640565,61.4979077,TKL,82.0,186,TKL_282,3,3615,0015,0040,25.2,1427238318,1427238318
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238318
2015-03-25T01:05:18.013+02:00,1,2,2015-03-24,23.6393652,61.4494467,Paunu,19.0,10,Paunu_143,1L,7035,4600,0100,32.4,1427238318,1427238318
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238318
2015-03-25T01:05:19.014+02:00,3,1,2015-03-24,23.7641717,61.4979180,TKL,81.0,182,TKL_282,3,3615,0015,0040,21.6,1427238319,1427238319
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238319
2015-03-25T01:05:19.014+02:00,1,2,2015-03-24,23.6394205,61.4495252,Paunu,18.0,11,Paunu_143,1L,7035,4600,0100,32.4,1427238319,1427238319
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238319
2015-03-25T01:05:20.019+02:00,3,1,2015-03-24,23.7642648,61.4979267,TKL,81.0,178,TKL_282,3,3615,0015,0040,18.0,1427238320,1427238320
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238320
2015-03-25T01:05:20.019+02:00,1,2,2015-03-24,23.6394758,61.4496065,Paunu,17.0,11,Paunu_143,1L,7035,4600,0100,36.0,1427238320,1427238320
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238320
2015-03-25T01:05:21.014+02:00,3,1,2015-03-24,23.7643343,61.4979343,TKL,80.0,175,TKL_282,3,3615,0015,0040,10.8,1427238321,1427238321
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238321
2015-03-25T01:05:21.014+02:00,1,2,2015-03-24,23.6395298,61.4496903,Paunu,17.0,11,Paunu_143,1L,7035,4600,0100,36.0,1427238321,1427238321
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238321
2015-03-25T01:05:22.014+02:00,3,1,2015-03-24,23.7643807,61.4979400,TKL,81.0,173,TKL_282,3,3615,0015,0040,7.2,1427238322,1427238322
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238322
2015-03-25T01:05:22.014+02:00,1,2,2015-03-24,23.6395792,61.4497787,Paunu,14.0,12,Paunu_143,1L,7035,4600,0100,36.0,1427238322,1427238322
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238322
2015-03-25T01:05:23.019+02:00,3,1,2015-03-24,23.7644098,61.4979435,TKL,81.0,171,TKL_282,3,3615,0015,0040,3.6,1427238323,1427238323
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238323
2015-03-25T01:05:23.019+02:00,1,2,2015-03-24,23.6396240,61.4498707,Paunu,13.0,12,Paunu_143,1L,7035,4600,0100,39.6,1427238323,1427238323
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238323
2015-03-25T01:05:24.014+02:00,3,1,2015-03-24,23.7644270,61.4979468,TKL,79.0,169,TKL_282,3,3615,0015,0040,3.6,1427238324,1427238324
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238324
2015-03-25T01:05:24.014+02:00,1,2,2015-03-24,23.6396633,61.4499653,Paunu,11.0,12,Paunu_143,1L,7035,4600,0100,39.6,1427238324,1427238324
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238324
2015-03-25T01:05:25.015+02:00,3,1,2015-03-24,23.7644282,61.4979473,TKL,79.0,168,TKL_282,3,3615,0015,0040,0.0,1427238325,1427238325
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238325
2015-03-25T01:05:25.015+02:00,1,2,2015-03-24,23.6397000,61.4500622,Paunu,10.0,12,Paunu_143,1L,7035,4600,0100,39.6,1427238325,1427238325
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238325
2015-03-25T01:05:26.010+02:00,3,1,2015-03-24,23.7644225,61.4979467,TKL,80.0,168,TKL_282,3,3615,0015,0040,0.0,1427238326,1427238326
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238326
2015-03-25T01:05:26.010+02:00,1,2,2015-03-24,23.6397325,61.4501603,Paunu,9.0,12,Paunu_143,1L,7035,4600,0100,39.6,1427238326,1427238326
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238326
2015-03-25T01:05:27.015+02:00,3,1,2015-03-24,23.7644262,61.4979470,TKL,80.0,166,TKL_282,3,3615,0015,0040,3.6,1427238327,1427238327
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238327
2015-03-25T01:05:27.015+02:00,1,2,2015-03-24,23.6397603,61.4502598,Paunu,7.0,12,Paunu_143,1L,7035,4600,0100,39.6,1427238327,1427238327
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238327
2015-03-25T01:05:28.010+02:00,3,1,2015-03-24,23.7644458,61.4979493,TKL,80.0,165,TKL_282,3,3615,0015,0040,7.2,1427238328,1427238328
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238328
2015-03-25T01:05:28.010+02:00,1,2,2015-03-24,23.6397820,61.4503600,Paunu,5.0,13,Paunu_143,1L,7035,4600,0100,39.6,1427238328,1427238328
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238328
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238331
2015-03-25T01:05:31.011+02:00,1,2,2015-03-24,23.6398253,61.4506652,Paunu,3.0,13,Paunu_143,1L,7035,4600,0100,43.2,1427238331,1427238331
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238331
2015-03-25T01:05:32.016+02:00,3,1,2015-03-24,23.7647092,61.4979682,TKL,89.0,151,TKL_282,3,3615,0015,0040,18.0,1427238332,1427238332
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238332
2015-03-25T01:05:32.016+02:00,1,2,2015-03-24,23.6398372,61.4507703,Paunu,3.0,13,Paunu_143,1L,7035,4600,0100,43.2,1427238332,1427238332
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238332
2015-03-25T01:05:33.011+02:00,3,1,2015-03-24,23.7648098,61.4979632,TKL,99.0,150,TKL_282,3,3615,0015,0040,21.6,1427238333,1427238333
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238333
2015-03-25T01:05:33.011+02:00,1,2,2015-03-24,23.6398505,61.4508768,Paunu,3.0,13,Paunu_143,1L,7035,4600,0100,43.2,1427238333,1427238333
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238333
2015-03-25T01:05:34.011+02:00,3,1,2015-03-24,23.7649113,61.4979460,TKL,110.0,148,TKL_282,3,3615,0015,0040,21.6,1427238334,1427238334
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238334
2015-03-25T01:05:34.011+02:00,1,2,2015-03-24,23.6398658,61.4509845,Paunu,4.0,13,Paunu_143,1L,7035,4600,0100,43.2,1427238334,1427238334
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238334
2015-03-25T01:05:35.012+02:00,3,1,2015-03-24,23.7650085,61.4979200,TKL,121.0,147,TKL_282,3,3615,0015,0040,21.6,1427238335,1427238335
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238335
2015-03-25T01:05:35.012+02:00,1,2,2015-03-24,23.6398830,61.4510932,Paunu,5.0,14,Paunu_143,1L,7035,4600,0100,43.2,1427238335,1427238335
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238335
2015-03-25T01:05:36.012+02:00,3,1,2015-03-24,23.7651022,61.4978847,TKL,130.0,146,TKL_282,3,3615,0015,0040,21.6,1427238336,1427238336
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238336
2015-03-25T01:05:36.012+02:00,1,2,2015-03-24,23.6399005,61.4512030,Paunu,4.0,14,Paunu_143,1L,7035,4600,0100,43.2,1427238336,1427238336
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238336
2015-03-25T01:05:37.012+02:00,3,1,2015-03-24,23.7651935,61.4978415,TKL,136.0,144,TKL_282,3,3615,0015,0040,25.2,1427238337,1427238337
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238337
2015-03-25T01:05:37.012+02:00,1,2,2015-03-24,23.6399183,61.4513143,Paunu,4.0,15,Paunu_143,1L,7035,4600,0100,46.8,1427238337,1427238337
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238337
2015-03-25T01:05:38.012+02:00,3,1,2015-03-24,23.7652865,61.4977907,TKL,137.0,144,TKL_282,3,3615,0015,0040,28.8,1427238338,1427238338
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238338
2015-03-25T01:05:38.012+02:00,1,2,2015-03-24,23.6399355,61.4514272,Paunu,4.0,14,Paunu_143,1L,7035,4600,0100,46.8,1427238338,1427238338
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238338
2015-03-25T01:05:39.012+02:00,3,1,2015-03-24,23.7653882,61.4977362,TKL,138.0,143,TKL_282,3,3615,0015,0040,28.8,1427238339,1427238339
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238339
2015-03-25T01:05:39.012+02:00,1,2,2015-03-24,23.6399532,61.4515407,Paunu,4.0,14,Paunu_143,1L,7035,4600,0100,46.8,1427238339,1427238339
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238339
2015-03-25T01:05:40.018+02:00,3,1,2015-03-24,23.7654935,61.4976762,TKL,139.0,142,TKL_282,3,3615,0015,0040,32.4,1427238340,1427238340
2015-03-25T01:05:15.013+02:00,9,1,2015-03-24,23.7959188,61.4802317,Paunu,0.0,912,,9,4045,0007,0035,0.0,1427238315,1427238340
2015-03-25T01:05:40.018+02:00,1,2,2015-03-24,23.6399723,61.4516543,Paunu,5.0,14,Paunu_143,1L,7035,4600,0100,46.8,1427238340,1427238340
2015-03-25T01:05:14.013+02:00,17,1,2015-03-24,23.6281272,61.4972688,LL,70.0,430,,17,4065,1592,0015,54.0,1427238314,1427238340
2015-03-25T01:05:41.013+02:00,3,1,2015-03-24,23.7656017,61.4976138,TKL,139.0,140,TKL_282,3,3615,0015,0040,32.4,1427238341,1427238341
